Gene Symbol,Expression Value
NA..3868,2.926102336
NNMT,4.932322585
RP11.362K14.6,3.032294068
APOC2.2,5.750019511
APOC2.3,4.009082974
LOC100505824,4.289449034
NA..3869,3.866386334
C4orf22,3.490990515
NOXRED1,4.374849711
CCDC62,5.625581747
CT47A1,5.938834369
TMEM31,4.798743959
FAM154A,5.134003609
LINC01015,4.601834808
PRSS37,4.870640953
FATE1,5.894594369
NA..3870,3.621070322
EGR4.2,5.498017491
NA..3871,6.995453257
GBP1.2,9.123732594
GBP1.3,3.390908331
TIMP2.2,12.13977769
LINC01082,5.240751907
LINC00664.2,3.16563838
CDHR3,4.338631635
KRT74.1,5.251430904
BCAS4.3,6.176010642
VPS13A.5,3.816887382
SPATA42,3.318108736
APOC3.1,5.188633601
PRCP.2,4.353535038
LOC101928917,4.292055913
GATM.4,4.445250048
DMGDH,5.012377906
TSIX,3.912512971
RP11.960B9.2,3.796065063
NA..3872,4.39383264
MRVI1.AS1,6.605557074
NA..3873,5.609198391
NA..3874,3.738207383
NA..3875,3.556213379
DPF1.1,6.03747493
CLEC12B.1,3.057670362
NA..3876,3.355022791
PRRX2.AS1,5.821385911
RNASE11,3.445748939
NA..3877,5.250535849
NA..3878,5.59106005
NA..3879,4.213319222
LOC100507480,4.201829142
NA..3880,3.551276862
C10orf82,5.321594925
NA..3881,3.752568158
NA..3882,6.163975732
CABS1,3.136313846
NA..3883,3.000594779
NOVA1.2,3.099970408
NA..3884,3.163021688
NA..3885,3.777066037
TEX33,3.463646302
SUN3,3.286403161
NA..3886,5.661477797
LOC101929315,3.803412332
MPZL1.5,4.324853211
ASB17,3.256570205
TMEM174,8.627118085
NA..3887,4.729770933
SLC22A9,4.028999855
TPH1.2,3.67320637
LINC00919,4.461989668
SERPINB6.2,5.146095835
KLK3.2,6.839221937
NA..3888,3.192225146
NA..3889,4.468972092
ERICH4,6.270637668
NA..3890,3.520710195
SLC12A3.2,6.02394496
RNF31.1,6.094911228
NA..3891,3.440949658
LOC100499194,6.533336665
PRSS30P,4.752728163
FAM53B.AS1.1,3.589348367
NA..3892,4.48965028
NA..3893,4.640586799
C6orf201,4.076430995
CMIP.2,5.371760873
NA..3894,8.074300364
NA..3895,3.642009419
DPCR1,4.506756779
FCRL5.4,2.88773407
NA..3896,3.154617146
NA..3897,5.536806078
SEZ6L.4,3.823758734
EFCAB13.4,5.354729683
RP6.91H8.2,5.63427973
CCDC129,3.533547159
NA..3898,3.15421588
SERPINB6.3,3.614958917
OSBPL10.4,5.577801801
CCDC74A.1,5.027700588
RP11.4M23.7,5.688206224
ST3GAL3.6,5.522248296
NA..3899,5.290627282
REG3G,4.531298727
ARG1.1,3.708293511
ARG1.2,4.085933027
SLC25A29.2,4.515747222
ARG1.3,2.983275634
PAX3.3,3.218692052
SLC39A5.1,6.85354281
IGHG1.10,4.668214426
CTD.2325A15.5,5.888967093
NA..3900,4.82661382
FGA.2,5.032304991
LOC100653086,6.017223912
AK131021,4.032523293
NA..3901,3.266287675
ADH4.1,3.690625549
NA..3902,4.300693608
NA..3903,4.692692913
ADH4.2,3.114073305
RP11.161I6.2,3.10929894
NA..3904,2.862385179
HIST3H2A.1,4.058782844
NA..3905,6.139767842
GLYAT.2,7.519981319
ANGPTL3.1,3.394709873
NA..3906,4.366983028
GATM.5,5.874296125
ERICH3.AS1,4.415037091
MMP8.1,3.190968425
TRPM7.2,5.491518132
NA..3907,3.468347841
C3P1,5.314794554
PIGG.2,4.445250048
FABP1.1,5.605386543
AP006216.12,4.144802134
NA..3908,4.352643979
TMEM50B.4,3.743258987
NA..3909,8.038714092
FLJ36848,5.014095302
NFKBIA.1,4.922262289
GUCA1A.2,6.374019459
SHMT1.1,5.059377926
TDO2.1,3.617227241
ADH4.3,3.014157903
CYP3A4.4,4.44898208
HRSP12.1,6.519216826
EVX1.1,3.87473942
NA..3910,5.318609244
C2CD3.2,4.737037367
NA..3911,2.869866826
CAPS.1,5.808392328
ACPP.1,3.290540422
ASCL5,4.076063584
ELP2.1,7.359876935
AP4B1,7.588236602
MIR6741.1,7.630924006
RC3H2.5,8.612714976
ZNF226.2,2.973547116
SLU7.1,6.894161833
TOR1AIP2.5,4.762334301
JAM3.1,4.717157716
JAM3.2,3.980783386
CASP14,4.159620627
SNX12.1,5.539780826
MED26.1,4.628326049
PCDHB2,3.438679728
PCDHB14,4.383491838
MIF4GD.1,6.417879612
CAPS.2,5.845114641
CAPS.3,6.435080752
SEPSECS.3,4.106136481
OTX2,3.219091639
SMPD3.1,4.711671649
CARD18,3.566623873
RBP2,6.192324837
MALAT1.11,7.905990487
MGST1.2,10.84748713
CACNG4.1,3.646601788
PCDHB7,5.763825529
LOC100507547.2,4.190546937
KCNJ11,4.880797431
S1PR3.1,5.163170928
CRX.1,4.546136779
LOC101929777.2,6.291344977
CELF5.1,4.533442949
GPR55,4.622665095
MIXL1,5.373970034
CYSLTR1.2,4.628778675
ULBP3,4.528429472
TIMM13.1,3.110890366
PCDHB4,3.392453382
ABCG8,4.233016443
NPBWR1,5.973994676
PCDHGC4,4.780627091
PCDHGC4.1,3.843272644
IL36B.1,4.279277096
ZP4,5.247728195
TAS2R5,4.165954361
PRM3,4.517239792
TAL2.1,5.867231863
LINC00029,4.58217979
FFAR1.1,4.834726511
FGF10,4.009290387
POLR3A.2,6.473185795
CHRAC1,6.487178347
ZFYVE20.2,4.823330754
COL12A1.1,5.759305472
HOXB4,7.175224313
USF1,5.183265774
FBXO6,5.319196971
WDPCP.1,7.817351664
GJB6,3.243656097
CENPH,4.290030069
ANGPTL1.1,9.226434421
KCNIP3.3,6.252188387
TNFRSF10A.1,6.869088859
EOMES,4.599572676
CSNK2B.1,5.859507323
DLX3,4.545471056
IRAK2.2,6.301969773
GBGT1,5.573140637
LRRC2.1,4.75566262
KLK4.3,5.186788632
CHRM1,3.887543041
DCAF13.3,5.873901702
CGB7,3.812077275
HOXA13,3.195264784
SLC25A27.4,4.164453562
LPAR5.1,4.517239792
PCDHB15,3.200432372
DMGDH.1,8.774398263
ASAH2B.1,4.446261672
MYLK2,6.854785958
CAMK2D.4,5.060728387
CTLA4.1,3.768836188
STON1.1,4.007661618
EPHA8.1,5.838288556
SIX4.1,3.301253121
NOG,3.664953495
TANC2.2,3.513969874
DMRT3,4.499461961
NFATC2.3,4.986889906
CLEC3A,4.405651537
FGF11.1,5.570059515
RXFP1.1,5.323217718
PRLHR,3.667810661
STK36.1,7.008262492
KIAA1217.3,8.389697118
OIP5.AS1.2,7.05528408
PDCD7.1,7.082724088
BRI3BP.1,7.335293778
LOC100134445.1,4.112955354
PHAX,6.822694923
COG1.2,4.464762665
MUC12.1,4.469613332
PHF12,6.206419738
UBE2Q1.2,4.588664622
USP53.2,8.305625134
NA..3912,6.939109416
CEBPZOS.2,4.620943496
ZNF587.1,5.221529793
LINC01061,7.175224313
CTTNBP2NL.1,5.965551589
SH3PXD2B.1,7.180411446
LARP1B.3,4.583789491
ATF7IP.3,9.605848868
RALGAPA2.1,3.775867017
MCM8.1,5.52007378
PSMD5.AS1.1,7.384161509
MAVS.3,5.91482415
RAB11FIP1.2,7.288018099
COX19,6.086479729
GALNT4.1,6.145395339
RBM33.4,4.074274596
RBM33.5,4.953795162
FAM213B,8.132405655
HKR1.2,6.498572948
USP28.2,6.232106942
PABPC1L.1,4.906382864
PDE12.2,8.809217102
LYRM7.1,6.044602192
KIAA1462.1,5.125010374
KIAA1462.2,5.243329517
DDX55,6.30769721
MGC27345,6.938052069
AARS2.1,6.43636824
FOXRED2.1,6.921808755
ANKRD54.1,6.927694875
ZNF207.5,9.676762183
KRT80,5.43352561
CEP44.1,5.695045279
RAVER2.1,5.999244061
ERI1.1,3.527293768
TUBD1.2,6.028123223
PIK3CA.1,4.202169683
KIAA1524.1,3.219586853
KIAA1244.1,4.445250048
AGBL5.1,6.419636585
AP5B1,5.501988686
C14orf132.1,6.021668901
BRWD1.4,4.834448795
LRP10.2,5.762182134
CBX5.3,5.811323036
ING3.2,6.067771671
ZNF33A.1,7.787739581
NCKAP5L.1,5.482326731
LNPEP.2,7.983511837
TENM2,4.910603724
HOMEZ,4.284775484
KIAA1586,3.933802866
NMD3.2,9.715715545
GPR180.4,5.292374341
LRRCC1,5.063514235
BMPR2.3,7.448070291
FAM126B.3,6.320965924
KIF21A.1,3.222703936
TRIM56,8.137411406
TRMT10A.1,3.664962871
PAGR1.2,5.885997801
COL12A1.2,6.734448888
STRIP2.1,5.049590455
CALD1.8,3.923518995
AP000525.9,7.6912207
FBXW8,5.203683155
CNTROB.1,6.171478991
ZNF451.3,3.220794964
LOC100134822.1,5.649324802
PALD1,5.621989526
NA..3913,6.604596764
UBR4.3,3.460465037
NA..3914,5.558764811
STAMBPL1.2,3.333499136
ARHGEF39.2,4.309430904
KIAA1755.1,4.841456363
SARS.1,5.710145259
SASS6,4.560067547
DENR.1,9.542277628
PTGR1.2,9.705036748
SOX2.OT,2.782146777
ZC3H12C.1,7.579938437
ZDHHC18.2,4.165703895
C19orf52,5.573722643
ZNF827.2,4.64191405
ARHGAP23.3,4.624812191
U2AF1.1,7.617661639
C20orf96,4.766465414
HOXD8,8.721504174
ABL2.2,6.796717346
ZDHHC18.3,4.375907898
ODF2L.2,4.604265277
NUDT14,4.253351261
ERMN,3.321723377
TECPR1.2,5.26960793
BRCC3.3,5.509810053
NUDT14.1,7.137849751
ZSWIM4,4.330484231
NOS1.3,4.226907572
GFM2.1,5.208555718
GFM2.2,5.854311662
DBT.4,5.366848035
CSNK1G1.3,5.115780063
DCAF17.1,5.062341025
ZNF276.1,5.262447653
TMEM150C.1,6.44604467
LINC00958,5.433718511
RP11.38P22.2,3.262417051
EPS15L1.3,4.382760534
ATF6.3,6.981081191
HES2.2,6.769652308
IKZF2.2,5.036627814
ELMOD1.1,5.226703262
PRDM15.1,5.117419576
C1orf74.1,4.766656489
MARCH8.1,5.772116993
TRIM14.4,4.401675348
ARPP21.5,4.234729675
HOXC9,6.47299398
RP11.631N16.2,5.75964539
SGOL1.1,3.487314378
BDP1.2,4.434860871
ZNF529.1,8.373992253
MUC20.2,6.897945428
LINC01128.2,4.538652259
ZFP28,5.60740789
ERO1LB.1,6.0839407
FILIP1.2,4.825406839
ZFHX2.1,5.170675229
MYCT1.1,6.183430989
UBE2F.3,7.055280352
NA..3915,5.743651249
ZNF658,4.082551754
GNAO1.3,7.133802515
NA..3916,6.251443845
BPTF.3,3.583050189
DKFZP434I0714,6.193813642
HIBADH.1,6.534499295
RNF213.3,6.387259735
DPP9.2,4.269042398
TAMM41.1,6.61488979
LIN52.1,7.509796001
BRWD1.5,5.302853487
RBPMS.5,6.38951219
AP4B1.1,4.110673084
ANKRD33B,6.884729759
BICD1.4,4.747471836
PCED1A.1,4.235660445
PPP1R9A.2,3.705614027
PHF20L1.6,4.069303556
UGGT1.3,8.695912087
STOX2.1,5.541931662
AK025117,4.862561889
FANCM.1,5.47640456
NA..3917,6.578284785
ANAPC1.2,6.279319932
KMT2D.4,6.584371341
MIER3.4,6.166721088
LINS.4,5.464416463
GRID1.2,3.277543654
TPCN2.2,4.987113103
GABPB1.AS1.3,4.669732239
DOK6,4.028999855
PRLR.5,5.127720575
SMIM24,10.39642442
IBA57.2,5.184408017
MTAP.5,5.453616761
MICAL3.3,4.648078123
RIMS1.2,4.539076217
MIR143HG.2,6.095244463
ZNF490,4.839072227
LOC101060604.4,6.694793971
MIR6125.2,4.589748263
CCM2L.1,6.91039638
NA..3918,8.635320476
ITGBL1.4,5.914357194
CHDH.6,7.531383274
CAAP1.1,5.896441214
N4BP2.1,5.051221315
TBCEL.2,4.91144311
SART1.1,5.684962575
ANKRD11.3,5.348841931
TTC39B,6.78805715
PRKCQ.AS1.1,6.486449671
NA..3919,6.084732177
PNMAL2,5.641748864
HNRNPR.2,6.78628114
DNAH1.10,5.334101777
STK35.3,4.2423259
AGPAT5.1,5.994818397
BBX.6,7.120451901
EMR2.1,4.687536246
FSTL5,3.359817719
MAP1LC3A.2,6.951217191
CAPN1.1,6.652242527
ERCC6L2.2,3.546879314
ZNF30,5.721412701
GAREML.1,4.782359645
FAN1.1,5.360795734
TJP2.1,8.330176178
LENG1,5.747200423
ZKSCAN2,5.726267459
SMURF2.2,5.145492922
GXYLT1.1,4.281467814
TFB1M.2,5.571868989
TMEM67.5,3.621789592
GIMAP2,7.695758373
SYT7.4,6.760575923
HERC4.4,3.376733146
SYNE1.2,5.217625757
ZNF678.2,5.286633005
ZNF451.4,5.192943929
EPG5.3,4.629692959
EPG5.4,5.247728195
SDF4.3,9.776430314
USP37.2,3.90234959
LINC00537.2,3.771440595
HIST1H4H.1,4.854774101
KLC1.3,4.576593823
IGDCC3.1,6.759678894
TBC1D32.1,4.374793497
MAP10,3.338526847
LOC157860,4.929659925
INADL.3,4.916975239
TTYH2.1,5.556064025
GNG7.2,5.534763105
RBBP6.7,5.114613203
PHACTR1.2,5.032697611
KIAA1217.4,7.107737202
LOC102725383,5.594346824
FAM76B.3,4.086663581
SNX2.2,3.584196324
FLJ42627.2,5.083873025
CCDC102A,5.405035994
THUMPD3.AS1.3,7.505007025
RHBDD2.1,7.373047474
LOC101926951.1,3.427010435
SFXN1.2,3.722411201
SCEL.3,2.743972341
SLC7A6OS.1,5.679033467
NA..3920,9.229447939
DSCAML1,4.860043815
ROR1.2,5.37981529
SDK2.1,4.480875468
ADCY1.3,5.937138471
FARSB.2,4.491237178
FER.2,4.23912931
CENPL.1,5.077248848
CTBP1.AS2,6.336630983
FAXC.1,4.116508317
TLR4.3,4.147142813
KIF26A,5.462201236
LOC100506639.4,3.722313113
MRPL19.1,5.440716741
NAAA.3,5.278854452
PPFIA2.2,3.844774635
PRSS27,4.209624873
WDR61.3,8.387627793
LOC101928160.1,6.193615161
YPEL3.1,5.69753127
PVRL2.2,5.896610613
PVRL2.3,5.872262844
HECW2,5.496853144
ABCG1.3,5.665256586
SPRR3.1,4.904551133
KIF16B.1,7.642313898
SGTB.1,3.149572756
MAPK8IP3.4,5.748690812
PIK3C3.4,4.850194825
CXorf23,5.254356632
LINC00899.1,3.696521917
LINC00921.1,4.917799047
DNM3OS,9.109239622
ZDHHC24.2,4.918159719
SLC25A51,6.027233673
SPACA6P.1,4.334249456
KATNBL1.3,5.419073968
SRGAP2B,6.249654416
FOXP1.IT1,6.928731138
TOX4.4,6.458073118
DST.9,8.368753551
PCDHB16,4.722327085
RNF217.1,3.291399102
PIGN.1,5.188307016
METTL6.3,4.387314561
BPNT1.2,6.728644611
C1orf95.1,6.084609374
BLACAT1,4.172765198
CEP89.5,5.898442889
SDHC.4,4.589658383
SCRN3.3,3.366039251
UBXN10.1,5.311462764
GALNT5.1,3.809668985
TUNAR,4.202421123
RALGPS2.3,3.588053134
AK021804,9.526266271
MED12L.1,4.193721872
SLC39A3.2,5.74893103
GRHL3,4.398592696
ZNF471.2,3.925425885
NA..3921,5.258615988
SYNPO2.5,4.194245403
NA..3922,6.210207626
TRDMT1.1,4.224801496
VEPH1.2,7.74230416
MIR4697.1,3.949365227
FAM198A,3.789437338
ZBTB20.8,5.308047479
COQ2.1,3.855750344
CLCN5.3,4.876003202
CLCN5.4,5.005071868
LZTS2.3,5.527188876
NA..3923,6.678926817
LINC00933,3.573805317
PARD6G.2,3.521170146
ADAMTS10.1,5.223345475
NA..3924,6.954026267
SAP30L.4,4.877478389
CTTNBP2,6.166742468
ZNF616,3.566525956
MBNL2.4,7.405013221
KIAA1919,4.443931848
LOC100132352,6.472239107
U2AF1.2,7.449352717
ISY1.3,5.429986035
DNM1P41,5.174482546
NA..3925,7.54450144
C2orf68.1,6.529823913
NDUFC1.1,6.16627175
SLX4,6.029132468
NSMAF.2,5.797443979
NSMAF.3,6.513089817
NA..3926,6.859545503
MACC1.2,7.410227337
CEP57L1.2,3.030552174
LOC100996693.2,5.536806078
ADM5,6.919598485
RNF213.4,5.829813235
AP5M1.3,6.11500394
SPRY3,3.851459117
LOC101927157.1,5.024986556
NA..3927,3.895621573
TNIP2.1,7.708003477
PTPN4.2,5.007778014
ZNF696.1,6.38261706
WDR19.2,4.333712736
EPPK1.1,6.427276159
EPPK1.2,6.877629929
KIAA1377,5.919816517
SLC2A11.2,6.437294679
MACF1.6,6.815260931
MIR4691.2,9.34030517
S100A7A,4.148699815
KLHDC4.3,5.634519461
CD99P1,5.996496145
CLEC2L,4.618703124
AK025288,8.751398327
ARF1.2,7.85704338
SLITRK6,3.288836718
NA..3928,6.23160354
ZNF503.3,3.826140868
NA..3929,4.101594941
UGP2.1,6.890701687
PPARGC1B.3,5.441992208
LOC286272,4.601092126
SERAC1.1,6.546950841
ALS2.2,4.374793497
MROH8,5.471828838
FITM2.1,5.593247559
PALMD.2,4.120967288
AKAP13.8,3.731004865
RP11.108P20.1,5.013194047
LOC100133445,6.904030315
ERVH48.1,4.458530294
LOC153811,4.734875008
GSTT1.1,5.486724479
METTL4.1,4.864552714
GPR158,4.278155612
LCA5L,4.932322585
ARSB.3,5.343870003
NA..3930,4.378344799
LL0XNC01.7P3.1,5.042951849
HSPA9.3,3.373485932
NKD2,6.160747095
FAM83B.1,6.765927445
NKD1.2,4.899598765
EBF1.2,8.150923431
NA..3931,6.118133054
ULK4.2,6.000955962
GUSBP4,6.272702974
ISLR2,5.246295539
HM13.4,7.772901258
NA..3932,6.824596249
PPP1R3F.2,6.214448715
PLEKHA8.4,4.92337256
PELI1.1,6.734285761
ZNF554,6.348946572
PRR11.2,9.778462742
YME1L1.8,6.38261706
FAM26E.1,5.174903909
RP11.339B21.15,5.928823332
USP21.1,6.91264973
S100A7A.1,5.926700992
RSBN1L.2,6.8363082
C18orf49,4.869434428
NA..3933,4.922301676
MASP1.3,6.641000956
NA..3934,5.05301143
LRRC4C,4.556574945
LOC101928612,5.128370691
ZNF530,3.874892066
SETX.2,4.517239792
LINC00263.1,4.497390951
RUNX2.3,6.259869277
SLC22A16,4.503228358
SLC22A16.1,3.308534565
SLA2.1,5.71369278
DSEL,6.069448314
NA..3935,4.329541643
MDGA1,6.677640259
ASPM.1,3.171159726
LINC00865,5.775700267
DNHD1.2,7.06574725
LINC00894.3,4.375680374
PTPRG.AS1,3.794066498
MCPH1.4,5.242270534
KIAA1161.1,4.851530877
SLC25A34.1,6.56880198
TTC28.AS1.1,4.095768155
ZNF502.1,6.553638754
LOC100652768,7.134428456
FMNL3.2,4.817947064
KIAA1257.2,3.043079536
NUDT16P1.1,3.211946907
DUSP27,3.785708419
C5orf56.3,7.474936745
NA..3936,4.655834092
LINC00997.1,5.09882466
LINC00997.2,3.778176906
NA..3937,3.398602584
TCTE3.2,4.105523673
ZBTB11.AS1,5.704164251
ZBTB11.AS1.1,3.326829571
NA..3938,3.20685164
PIGL.3,5.485322312
SLC6A15.1,3.368886588
NA..3939,6.705597914
ATXN7L1.3,5.41295412
CDK13.6,10.7265955
GPR133,6.283727874
NA..3940,3.048030144
METRN.2,6.683393461
C9orf3.1,7.321919888
HNF4G.1,5.63379176
ZNF624,3.517070325
NA..3941,4.313227774
CCNL2.2,6.67386622
HS6ST3.2,2.977276486
HS6ST3.3,5.021159781
SLC28A3.1,3.308435647
DEPDC1.2,3.370855317
JADE2.2,5.132188447
SLC25A29.3,6.500125732
LINC00662.1,5.142071853
WNK3.1,3.836319035
LYSMD1,5.493262012
PSMD6.AS2,5.249489325
NA..3942,5.228205083
NA..3943,4.827121519
ERCC6.2,4.068262671
LOC102724985.1,3.713120019
KCNJ12.2,4.740522434
NA..3944,5.82942088
MIR17,6.461710901
NA..3945,4.495867619
LCORL,4.831281391
TMEM254.AS1,5.534315158
GFM1.4,3.267125498
GFM1.5,6.607821187
KLHL5.2,7.4949021
MBNL1.AS1,3.9148295
C2orf82.1,6.167421182
ADIRF.AS1,6.245963329
UBE3B.5,5.186788632
PDLIM2.1,4.057171809
ZNF608.1,4.983703069
AK026714,7.394523603
HMGCLL1.1,3.062535412
CDH26,3.571056604
NA..3946,7.698600386
TTC21A.1,4.437806669
LOC202181.1,5.536806078
NA..3947,5.008542389
B2M.2,3.678854459
PPP6R3.2,4.900587555
TMEM132C,6.286116084
MTFR1.2,3.065985222
ZNF880,5.462544635
SAMD15.2,3.890649691
PLXNA4.2,4.226117361
LINC00284,4.746167296
NA..3948,4.55732902
KIAA1614.AS1,4.542562137
MUC17,4.196108123
STARD10.1,7.396489799
TTC17.3,7.527446352
NA..3949,4.542201447
NA..3950,5.10100873
BAALCOS.1,4.641657143
THSD7B,4.088877067
ZNF552.1,5.004966048
RANBP10.2,3.567255992
COA1.2,5.943101324
NA..3951,6.325142689
KIAA1210,3.197850927
NA..3952,9.04299538
NXPH2.2,3.627111206
AK091028,4.513514117
ZSWIM5,5.886426514
B3GNT7.3,4.620421497
ZNF431,6.40549223
DCAF8.4,2.872392459
MIATNB,5.124465762
HABP4.2,7.680064955
MTMR14.1,6.129693088
DCTN5.4,4.529588197
NA..3953,5.299843972
C18orf8.1,5.670314244
LOC388692,6.397718394
NA..3954,9.006842529
C18orf8.2,3.769324815
DCAF6.1,6.873119912
GPR161.4,5.839502798
NA..3955,6.043715318
ISL2,3.810190932
STYXL1.3,7.632522525
NA..3956,5.623814739
SNORD114.3,5.058955655
NA..3957,5.776632587
TTLL9,5.010518298
KIAA1328.1,6.023586524
RDH11.3,4.397270101
EHF.4,4.634791899
EHF.5,5.316452588
CCDC18.1,3.433576568
NA..3958,4.919752523
LOC100506235,3.546212898
SIAH1.2,4.132654051
KIAA0232.1,6.063742049
ZNF598.1,6.564981633
TRAPPC3L,3.82609378
NA..3959,7.6862606
LOC254057,6.066248482
MARCH7.4,5.260585381
NA..3960,4.081781029
NOXA1,7.120339551
NA..3961,5.988347878
NA..3962,6.787334433
PCCA.2,4.107943264
NXPH1,3.024899962
SLC5A9.1,6.70733004
SKIL.4,3.777794261
FGGY.1,3.643091776
DNAH5,5.650563641
PCMTD1.1,9.404508643
TFEC.1,6.446878967
LOC101927272,3.823498619
CTC.462L7.1,3.144635041
VPS13C.2,3.595606604
SYNRG.3,4.90584271
CNTNAP4.3,4.886274464
WIPF3.1,4.841311313
NCAM2.1,2.958648252
ZNF461,4.23437737
SRSF3.3,7.970795377
ZNF462.1,3.916350648
RP11.517C16.2,5.323639939
AGBL3.2,3.234396038
NA..3963,5.930218502
LOC101927482,2.865019276
CCDC150.1,4.940551323
DCLK3,3.335810032
NA..3964,5.319267362
KCNS2.2,3.89076119
GOLGA6L11P,6.250326609
SPG11.2,5.576241677
SHROOM4,4.496197363
NA..3965,4.729770933
NA..3966,7.552152886
MUC17.1,4.931507381
ZFYVE28.2,5.904782147
FBXL16.1,4.18780774
NA..3967,3.241415083
KCNJ6.1,3.041608186
FBXL20.1,5.01755886
NA..3968,3.71975367
HEATR1.4,2.933703178
PCDHB13.1,3.033492457
CELF5.2,3.58540953
ZDHHC11.2,6.389047998
LZTFL1.2,4.52949912
TMEM132A.3,5.929183521
MAN1B1.AS1,7.715984237
SCARB1.4,4.39191761
GGACT,8.480672569
ARSD.7,6.939339175
PRDM16.1,5.672850679
SNX25.4,3.812800053
SV2B.1,5.528245946
ZNF224.3,4.620501147
MOGAT2.1,5.547595999
DTWD1.3,3.427237385
LOC148696,4.888816672
NR3C1.4,7.608837555
SLC30A5.3,7.219506684
KIAA1683.1,6.026786062
DIRC3,5.278067748
ALG13.4,5.867454708
ZNF274.1,7.089577847
CPSF3L.2,4.093082637
EPS15L1.4,6.38261706
NA..3969,4.871338711
ZDHHC13.1,4.879887764
KRR1.2,6.027153333
BCAR1.1,5.347078851
LOC441052,4.918952948
CEP85L.1,3.086303359
SYT9.3,5.996272933
LOC101928703,4.443379072
NA..3970,5.970842691
LINC00543,3.974467082
BCO2,4.821129204
LOC149351,2.850556389
RP11.274H2.5,3.492080684
GCSAML.AS1,3.253465545
NA..3971,5.412278499
NA..3972,3.488493111
LOC340085,6.382930317
C10orf71,5.15702883
LIMCH1.3,5.101408086
COL3A1.3,10.056682
NA..3973,4.563790174
RP13.1032I1.7,5.830827545
AHI1.3,3.250893378
A1BG.AS1,4.803170588
LINC00685,5.710430121
TRIM78P,4.955636376
NA..3974,4.798146247
AK126278,5.69753127
KIRREL.2,5.389085545
NA..3975,3.340106049
SSBP3.AS1,4.496581878
SIK1.1,6.618165151
NA..3976,7.385245438
NA..3977,7.190778027
NA..3978,4.404410571
NA..3979,5.329586766
TICRR.1,6.424066794
NA..3980,6.571379722
NA..3981,3.933520999
AB074162,6.131826951
FERMT1.2,4.597043041
MIRLET7BHG,6.571543328
SLITRK6.1,3.956092264
OR51E2.1,3.459839149
MED17.2,5.413468281
NA..3982,6.256787823
SNX29,5.783490021
LRFN1,5.408959954
SFT2D1.4,3.48514812
PHYKPL.2,7.548772417
TRMT13.1,5.830739813
PRUNE.3,4.989866043
RP11.1069G10.1,6.027573385
BVES.AS1,3.879738141
NA..3983,5.54977063
CYP8B1,7.255285807
NA..3984,5.778140452
NA..3985,3.713959557
ZNF3.3,3.832965699
MROH1.3,4.913113601
ITPKB.2,4.768266608
RALGAPA2.2,8.274504639
RNF150.2,6.063599208
ENTPD1.AS1.2,3.641437216
NA..3986,4.808033174
LOC285628,4.165703895
DCTN2.2,5.026684916
C15orf41.1,3.659131685
C15orf41.2,2.977665609
ZMIZ1.1,5.864350444
LOC100996724.7,6.152409653
DPP3.1,7.411411089
NA..3987,8.23228729
AC013463.2,4.339500576
FAM209B,4.669287987
KIF27,3.21147937
NA..3988,5.645186341
DAP3.2,7.440316932
HELZ2.1,5.334033669
HELZ2.2,5.157123183
NSFL1C.3,4.264847012
NSFL1C.4,8.55442273
PCSK7.1,6.034310357
NA..3989,7.122612828
MEGF10.1,3.125412584
ANAPC4.1,8.087829993
NA..3990,4.24833007
ITPKB.3,4.230211329
PSMD6.AS2.1,8.213213084
NA..3991,7.089943157
SP3.3,7.160687221
PLD1.6,4.212007031
EMX2OS.1,9.000596474
QRICH2,5.15416007
METTL8.2,3.95212807
LIN37.1,6.634657904
RSBN1L.3,5.617389909
LRRC3.1,5.414352182
MARK3.2,4.162301821
NA..3992,5.199488389
SOCS2.2,4.331435707
NA..3993,6.512120862
NA..3994,9.281935631
COL9A2.1,5.452208461
ARHGAP9.2,6.313822187
NA..3995,7.543700053
LRRC29,5.850183699
TP73.2,4.64698199
SRCIN1.1,3.27266767
GALNT16.2,5.869511112
RBM11,3.740612251
ABHD1.1,5.881646571
SLC26A6,6.529785842
DAAM1.3,5.511516022
PCYT1B.2,3.749878714
LRRC56,6.243495093
CREB5.2,8.731101908
NA..3996,4.197331553
UBAP1L,5.576082094
LAMC3.1,5.750751422
NA..3997,4.110055158
UROS.2,4.987767758
ZNF771.4,4.999238684
OTUD7A.2,3.422236413
ZNF684,5.205040825
SLC9A5.2,3.861724596
NA..3998,7.04285468
NOL6.3,5.364387246
ARHGAP8.2,6.101164981
MGC24103,7.75535107
NA..3999,3.874817668
ADAM33,5.717154731
CAPN10.AS1,5.28001596
