"Probe ID","Expression Value"
"226310_at",6.829033047
"226311_at",5.170021878
"226312_at",8.585571762
"226313_at",6.646774238
"226314_at",6.833748724
"226315_at",7.092616319
"226316_at",7.508210036
"226317_at",7.008254062
"226318_at",8.440739215
"226319_s_at",5.920529311
"226320_at",6.835836407
"226321_at",8.576349813
"226322_at",8.674416265
"226323_at",6.916606578
"226324_s_at",7.391763551
"226325_at",7.65362641
"226326_at",8.552855981
"226327_at",7.421348556
"226328_at",5.980131722
"226329_s_at",7.812917761
"226330_s_at",8.046500342
"226331_at",8.951557514
"226332_at",7.392635315
"226333_at",8.159753116
"226334_s_at",9.147269067
"226335_at",8.651197074
"226336_at",8.734780856
"226337_at",6.908276315
"226338_at",7.706104502
"226339_at",8.421106149
"226340_x_at",8.046505101
"226341_at",6.682906995
"226342_at",7.059342932
"226343_at",8.487233905
"226344_at",7.829230606
"226345_at",7.17841752
"226346_at",5.081214524
"226347_at",7.418670144
"226348_at",7.37804409
"226349_at",6.570096458
"226350_at",6.828020458
"226351_at",6.068189829
"226352_at",8.76111666
"226353_at",9.862909099
"226354_at",8.529726507
"226355_at",5.4454928
"226356_at",7.36641218
"226357_at",8.153040365
"226358_at",7.162000556
"226359_at",4.696980485
"226360_at",9.086592159
"226361_at",7.88056976
"226362_at",7.590124718
"226363_at",7.699390828
"226364_at",8.586129453
"226365_at",6.996959132
"226366_at",7.334838937
"226367_at",4.103125437
"226368_at",4.526874695
"226369_at",7.87630415
"226370_at",6.927431385
"226371_at",5.794286746
"226372_at",5.930098957
"226373_at",7.451547733
"226374_at",8.648814522
"226375_at",6.660974761
"226376_at",7.147417639
"226377_at",7.605446914
"226378_s_at",6.966503148
"226379_s_at",6.7272596
"226380_at",7.755084613
"226381_at",10.08259831
"226382_at",5.889479984
"226383_at",7.628783552
"226384_at",7.958916918
"226385_s_at",9.485923287
"226386_at",8.899824569
"226387_at",7.299165316
"226388_at",9.33658398
"226389_s_at",6.589973967
"226390_at",6.698787097
"226391_at",7.520416053
"226392_at",8.328142909
"226393_at",7.072868899
"226394_at",7.469637945
"226395_at",7.463079558
"226396_at",6.651550163
"226397_s_at",6.895408706
"226398_s_at",8.913522307
"226399_at",8.740153557
"226400_at",10.84018711
"226401_at",6.583064453
"226402_at",6.10219501
"226403_at",8.402713391
"226404_at",4.915228943
"226405_s_at",7.095318148
"226406_at",7.78521804
"226407_at",6.017322535
"226408_at",7.221111153
"226409_at",7.78593586
"226410_at",5.203055178
"226411_at",6.130884689
"226412_at",8.684850116
"226413_at",7.883648471
"226414_s_at",9.647976776
"226415_at",7.127375884
"226416_at",6.453824682
"226417_at",5.40793601
"226418_at",4.511416445
"226419_s_at",8.157918223
"226420_at",9.889580404
"226421_at",5.889479984
"226422_at",7.890542998
"226423_at",8.155293479
"226424_at",6.91556222
"226425_at",7.893318639
"226426_at",7.427753625
"226427_s_at",3.924095063
"226428_at",7.786784853
"226429_at",5.776740204
"226430_at",8.725154772
"226431_at",6.995366953
"226432_at",8.569016456
"226433_at",6.498949293
"226434_at",7.014557328
"226435_at",9.180882835
"226436_at",9.839745865
"226437_at",6.016722666
"226438_at",6.917734405
"226439_s_at",6.555619776
"226440_at",7.758676735
"226441_at",7.883973418
"226442_at",5.67556158
"226443_at",6.973574565
"226444_at",6.106942317
"226445_s_at",7.675139943
"226446_at",5.619443546
"226447_at",8.404757933
"226448_at",6.099126599
"226449_at",7.277468426
"226450_at",8.880419446
"226451_at",7.212532526
"226452_at",7.108979042
"226453_at",8.244473095
"226454_at",6.579375992
"226455_at",6.790373633
"226456_at",6.511795487
"226457_at",6.979237112
"226458_at",8.34561809
"226459_at",8.600448198
"226460_at",9.629331203
"226461_at",7.013788044
"226462_at",5.172739323
"226463_at",8.460275285
"226464_at",7.320061802
"226465_s_at",8.81773342
"226466_s_at",7.806430718
"226467_at",5.972669615
"226468_at",7.652218821
"226469_s_at",6.659309515
"226470_at",6.666552324
"226471_at",5.054527544
"226472_at",6.488398386
"226473_at",4.774975202
"226474_at",6.933814798
"226475_at",6.104182181
"226476_s_at",6.440245412
"226477_at",6.643938963
"226478_at",7.597273673
"226479_at",6.770536307
"226480_at",6.457312363
"226481_at",7.828148401
"226482_s_at",9.779903693
"226483_at",6.512527631
"226484_at",6.46388547
"226485_at",6.0412936
"226486_at",6.817313404
"226487_at",6.728595809
"226488_at",7.945177197
"226489_at",6.437938447
"226490_at",8.648648355
"226491_x_at",5.981497892
"226492_at",9.479565403
"226493_at",7.870364366
"226494_at",5.87347816
"226495_at",8.882711541
"226496_at",7.314757884
"226497_s_at",6.490516881
"226498_at",3.761439311
"226499_at",6.9273507
"226500_at",6.959948009
"226501_at",7.75352063
"226502_at",8.165379129
"226503_at",6.182460024
"226504_at",6.043264591
"226505_x_at",8.58083387
"226506_at",7.704266419
"226507_at",7.643411366
"226508_at",9.07788258
"226509_at",7.903346403
"226510_at",8.039278138
"226511_at",6.933942376
"226512_at",7.29631352
"226513_at",7.218907723
"226514_at",6.495254226
"226515_at",8.476945541
"226516_at",8.057538903
"226517_at",5.332246695
"226518_at",8.19070514
"226519_s_at",7.238707652
"226520_at",7.865134523
"226521_s_at",7.364959404
"226522_at",6.519766051
"226523_at",6.817851337
"226524_at",6.707280591
"226525_at",8.157140605
"226526_s_at",3.692822426
"226527_at",7.889818277
"226528_at",8.314731462
"226529_at",10.36612282
"226530_at",6.686116735
"226531_at",6.629497263
"226532_at",7.684402668
"226533_at",5.583876747
"226534_at",9.634791348
"226535_at",8.783155687
"226536_at",7.801356085
"226537_at",6.462278659
"226538_at",9.409369793
"226539_s_at",4.187471801
"226540_at",6.961824186
"226541_at",8.04102437
"226542_at",6.992658632
"226543_at",6.877487097
"226544_x_at",9.330842645
"226545_at",7.464876536
"226546_at",7.335179093
"226547_at",8.618864791
"226548_at",6.058423012
"226549_at",5.686038208
"226550_at",6.812056263
"226551_at",7.439561426
"226552_at",6.643989288
"226553_at",8.816213109
"226554_at",7.918682495
"226555_at",7.730055827
"226556_at",8.402460667
"226557_at",7.205286622
"226558_at",6.419790663
"226559_at",6.409093708
"226560_at",9.231711437
"226561_at",6.725561125
"226562_at",7.05135553
"226563_at",7.559179447
"226564_at",6.54303868
"226565_at",7.997718221
"226566_at",6.354650496
"226567_at",8.299187521
"226568_at",6.419790663
"226569_s_at",5.982385265
"226570_at",4.321347327
"226571_s_at",7.279459222
"226572_at",7.347565676
"226573_at",5.486313514
"226574_at",7.781435817
"226575_at",5.772436177
"226576_at",6.182130471
"226577_at",7.892442183
"226578_s_at",5.846087199
"226579_at",7.132643293
"226580_at",8.350692248
"226581_at",8.284068453
"226582_at",9.993473679
"226583_at",6.800594337
"226584_s_at",5.300388203
"226585_at",6.569671162
"226586_at",7.372436773
"226587_at",9.028214288
"226588_at",6.896822473
"226589_at",7.975346882
"226590_at",7.59137846
"226591_at",8.139393408
"226592_at",7.357446788
"226594_at",9.568226319
"226595_at",6.536078368
"226596_x_at",6.92831127
"226597_at",7.548800329
"226598_s_at",6.045809353
"226599_at",6.250862734
"226600_at",7.695940845
"226601_at",8.264548564
"226602_s_at",7.215259568
"226603_at",6.866287816
"226604_at",8.294306318
"226605_at",6.352227303
"226606_s_at",6.153057652
"226607_at",8.294859465
"226608_at",6.328292363
"226609_at",6.022236221
"226610_at",7.035734539
"226611_s_at",7.209029133
"226612_at",7.347327699
"226613_at",6.692171854
"226614_s_at",7.553917107
"226615_at",6.485133349
"226616_s_at",9.524426562
"226617_at",9.111750246
"226618_at",5.987389321
"226619_at",6.440230191
"226620_x_at",9.549476586
"226621_at",8.108935165
"226622_at",8.605825081
"226623_at",8.052530295
"226624_at",7.369661435
"226625_at",9.108391125
"226626_at",7.674235457
"226627_at",6.357994052
"226628_at",5.614531395
"226629_at",6.57245804
"226630_at",5.518379358
"226631_at",7.254036998
"226632_at",5.520263632
"226633_at",8.371248101
"226634_at",5.349507469
"226635_at",9.15577076
"226636_at",7.646099532
"226637_at",3.390543522
"226638_at",6.751835756
"226639_at",7.492925784
"226640_at",6.165213362
"226641_at",6.843122466
"226642_s_at",8.222888291
"226643_s_at",5.015112152
"226644_at",6.041117658
"226645_at",5.341032222
"226646_at",4.855246397
"226647_at",6.962015847
"226648_at",7.647152199
"226649_at",9.89993893
"226650_at",7.817051278
"226651_at",6.581767798
"226652_at",7.45754984
"226653_at",4.564325264
"226654_at",4.649271077
"226655_at",5.400402641
"226656_at",8.262644216
"226657_at",6.686554351
"226658_at",4.626680874
"226659_at",5.053411381
"226660_at",7.96051515
"226661_at",3.623519433
"226662_at",7.029014063
"226663_at",8.59704163
"226664_at",5.468132243
"226665_at",6.833078747
"226666_at",6.670158488
"226667_x_at",7.607689504
"226668_at",8.635817084
"226669_at",6.686898128
"226670_s_at",8.192173016
"226671_at",9.609540176
"226672_s_at",5.831403535
"226673_at",6.398178103
"226674_at",6.078770491
"226675_s_at",7.114821954
"226676_at",4.835678565
"226677_at",4.562170311
"226678_at",6.838254182
"226679_at",8.976973101
"226680_at",6.402225905
"226681_at",3.500728303
"226682_at",9.507480144
"226683_at",9.465700083
"226684_at",8.875023391
"226685_at",8.913989789
"226686_at",7.628255683
"226687_at",6.282300182
"226688_at",7.598211203
"226689_at",8.328064104
"226690_at",4.040514364
"226691_at",8.20877099
"226692_at",8.439160224
"226693_at",8.040819827
"226694_at",9.667204707
"226695_at",5.353003498
"226696_at",8.203593326
"226697_at",5.480696866
"226698_at",4.839965539
"226699_at",4.99686669
"226700_at",6.811940407
"226701_at",5.760126247
"226702_at",6.042679421
"226703_at",6.441224742
"226704_at",6.778882454
"226705_at",7.461057096
"226706_at",6.513711543
"226707_at",8.338012692
"226708_at",5.150841832
"226709_at",3.616041295
"226710_at",8.059208984
"226711_at",8.026536789
"226712_at",6.550827178
"226713_at",8.083191008
"226714_at",6.669342519
"226715_at",7.907721911
"226716_at",6.154040387
"226717_at",7.147417639
"226718_at",6.574136084
"226719_at",8.095006164
"226720_at",6.568767411
"226721_at",7.997880262
"226722_at",9.387065767
"226723_at",7.484066151
"226724_s_at",4.703846412
"226725_at",7.681378066
"226726_at",8.168168147
"226727_at",8.250181089
"226728_at",7.197150016
"226729_at",5.919972869
"226730_s_at",4.416417152
"226731_at",8.389226757
"226732_at",6.776053837
"226733_at",8.095107195
"226734_at",7.758226473
"226735_at",7.520109536
"226736_at",8.07886245
"226737_at",7.844643941
"226738_at",7.781802398
"226739_at",6.78006412
"226740_x_at",10.83467803
"226741_at",9.586346167
"226742_at",9.3640349
"226743_at",5.535682406
"226744_at",8.121996765
"226745_at",9.421868362
"226746_s_at",4.399569854
"226747_at",6.583298252
"226748_at",8.50266691
"226749_at",8.132912513
"226750_at",6.081294245
"226751_at",6.746401833
"226752_at",9.148647598
"226753_at",7.130755911
"226754_at",6.337373804
"226755_at",4.1287704
"226756_at",7.329468439
"226757_at",7.535298044
"226758_at",8.561846926
"226759_at",5.813818738
"226760_at",8.76328463
"226761_at",6.026012923
"226762_at",7.267343683
"226763_at",8.284458169
"226764_at",5.658643569
"226765_at",7.141055494
"226766_at",3.681062194
"226767_s_at",9.442549005
"226768_at",7.386377432
"226769_at",8.434784978
"226770_at",7.514901449
"226771_at",6.42579352
"226772_s_at",3.862109779
"226773_at",9.493324269
"226774_at",8.022965522
"226775_at",7.524823744
"226776_at",4.682508652
"226777_at",4.267778381
"226778_at",7.597278204
"226779_at",9.226381173
"226780_s_at",8.792028103
"226781_at",8.229461206
"226782_at",8.879539695
"226783_at",6.461641813
"226784_at",6.785769643
"226785_at",8.357942415
"226786_at",7.258596378
"226787_at",6.501186552
"226788_at",4.441943358
"226789_at",6.892301999
"226790_at",8.408103498
"226791_at",6.474959249
"226792_s_at",7.727168099
"226793_at",7.988759643
"226794_at",3.455302175
"226795_at",7.662918425
"226796_at",6.855783074
"226797_at",7.887008467
"226798_at",6.479093398
"226799_at",4.994629825
"226800_at",6.441172534
"226801_s_at",10.0809978
"226802_s_at",6.900893231
"226803_at",7.864697143
"226804_at",5.589812227
"226805_at",8.240264026
"226806_s_at",8.890081864
"226807_at",6.494268826
"226808_at",7.634930322
"226809_at",6.8827974
"226810_at",8.100426947
"226811_at",8.775410863
"226812_at",3.80949742
"226813_at",8.257270436
"226814_at",7.350581042
"226815_at",5.377747503
"226816_s_at",8.629890458
"226817_at",8.192492978
"226818_at",6.967328194
"226819_at",4.632929954
"226820_at",8.947935189
"226821_at",6.93396954
"226822_at",6.414413638
"226823_at",9.042345937
"226824_at",6.557599355
"226825_s_at",9.551982711
"226826_at",6.598236031
"226827_at",4.903873847
"226828_s_at",6.423743827
"226829_at",6.674585122
"226830_x_at",3.405875487
"226831_at",8.922073308
"226832_at",7.451790994
"226833_at",8.195915148
"226834_at",6.773861514
"226835_s_at",9.080369769
"226836_at",6.474569113
"226837_at",6.269879555
"226838_at",6.809888963
"226839_at",6.632211262
"226840_at",6.838543916
"226841_at",6.712585976
"226842_at",7.274412969
"226843_s_at",7.320491172
"226844_at",8.099388583
"226845_s_at",9.718185084
"226846_at",7.867584043
"226847_at",4.350606826
"226848_at",7.81583839
"226849_at",7.420957949
"226850_at",9.735621511
"226851_at",10.09697169
"226852_at",5.401530616
"226853_at",6.515105034
"226854_at",6.884609907
"226855_at",8.468837502
"226856_at",5.913223778
"226857_at",6.603218928
"226858_at",6.629776354
"226859_at",7.722535591
"226860_at",8.704357846
"226861_at",7.410124489
"226862_at",6.068025723
"226863_at",8.264618222
"226864_at",4.621913446
"226865_at",8.279847132
"226866_at",7.553754
"226867_at",8.820905398
"226868_at",7.403622936
"226869_at",5.593636366
"226870_at",7.664854679
"226871_s_at",6.56758384
"226872_at",4.355049928
"226873_at",7.056020154
"226874_at",7.942289621
"226875_at",8.144823569
"226876_at",6.538228198
"226877_at",7.424187852
"226878_at",7.087290854
"226879_at",6.401530329
"226880_at",9.616343077
"226881_at",7.20691929
"226882_x_at",5.108316727
"226883_at",8.742900842
"226884_at",3.009939426
"226885_at",6.172943167
"226886_at",7.397646769
"226887_at",5.819518171
"226888_at",7.25373071
"226889_at",8.064686004
"226890_at",5.708560353
"226891_at",5.368851148
"226892_at",6.892314008
"226893_at",6.715611665
"226894_at",7.991732911
"226895_at",9.524335519
"226896_at",9.0105492
"226897_s_at",7.336520267
"226898_s_at",3.973681847
"226899_at",6.111323877
"226900_at",4.13949672
"226901_at",7.129074375
"226902_at",6.25415819
"226903_s_at",5.440727313
"226904_at",4.78735308
"226905_at",8.029183337
"226906_s_at",4.54169891
"226907_at",7.25388339
"226908_at",5.924609361
"226909_at",7.393158156
"226910_at",7.800158242
"226911_at",7.475381862
"226912_at",6.61588073
"226913_s_at",3.689474743
"226914_at",6.742494947
"226915_s_at",7.751391608
"226916_x_at",7.082432986
"226917_s_at",8.583273004
"226918_at",4.83121285
"226919_at",6.26062775
"226920_at",5.089884334
"226921_at",8.494433337
"226922_at",7.281989703
"226923_at",8.001726561
"226924_at",8.27103424
"226925_at",7.654552181
"226926_at",7.684918523
"226927_at",6.775175031
"226928_x_at",6.76955538
"226929_at",7.410141328
"226930_at",3.663043973
"226931_at",7.817968739
"226932_at",6.880533398
"226933_s_at",5.249922129
"226934_at",7.844429209
"226935_s_at",9.056825617
"226936_at",4.932394662
"226937_at",4.626886894
"226938_at",7.040070545
"226939_at",8.175574001
"226940_at",4.632916709
"226941_at",8.63940281
"226942_at",7.034287098
"226943_at",6.81523983
"226944_at",6.11699048
"226945_at",7.165174843
"226946_at",7.299104957
"226947_at",5.506201106
"226948_at",6.730656723
"226949_at",6.427348067
"226950_at",6.466579321
"226951_at",6.884609907
"226952_at",7.290514137
"226953_at",3.799204996
"226954_at",7.36037523
"226955_at",5.00256826
"226956_at",6.351671407
"226957_x_at",6.85039563
"226958_s_at",8.532994376
"226959_at",6.204998928
"226960_at",5.065478132
"226961_at",6.011882555
"226962_at",7.216810313
"226963_at",8.462982239
"226964_at",5.40352482
"226965_at",9.054304829
"226966_at",6.570096458
"226967_at",7.187951315
"226968_at",7.145664055
"226969_at",8.847855922
"226970_at",7.639531584
"226971_at",4.471858694
"226972_s_at",4.99405409
"226973_at",5.307848729
"226974_at",8.674641455
"226975_at",7.258019131
"226976_at",7.327954516
"226977_at",8.919811382
"226978_at",9.149738096
"226979_at",9.226901922
"226980_at",3.069477359
"226981_at",7.521524867
"226982_at",8.033365526
"226983_at",4.454967059
"226984_at",6.316277751
"226985_at",7.87531934
"226986_at",7.338258022
"226987_at",6.380347446
"226988_s_at",5.839101648
"226989_at",6.14975165
"226990_at",6.989586032
"226991_at",7.048972415
"226992_at",7.614093607
"226993_at",8.903598447
"226994_at",8.774940418
"226995_at",7.142387728
"226996_at",8.627444769
"226997_at",5.005642135
"226998_at",5.654806424
"226999_at",5.603027343
"227000_at",5.883988373
"227001_at",7.144945408
"227002_at",4.946949764
"227003_at",8.252911979
"227004_at",6.65567617
"227005_at",7.723369978
"227006_at",6.549451927
"227007_at",6.94307063
"227008_at",7.521883017
"227009_at",7.23338897
"227010_at",6.507524765
"227011_at",5.426340977
"227012_at",8.195771005
"227013_at",8.57358427
"227014_at",6.442146014
"227015_at",6.304412921
"227016_at",5.290139246
"227017_at",7.760611588
"227018_at",6.662952002
"227019_at",6.469608945
"227020_at",8.616063678
"227021_at",5.890989816
"227022_at",7.604923786
"227023_at",4.609165283
"227024_s_at",5.604172802
"227025_at",6.509380817
"227026_at",8.522922852
"227027_at",7.708244615
"227028_s_at",5.421227993
"227029_at",9.143221026
"227030_at",6.038716323
"227031_at",8.597308286
"227032_at",6.984813937
"227033_at",7.549900383
"227034_at",9.237701075
"227035_x_at",6.893539746
"227036_at",7.470321882
